kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
4192.881,0.9574209,1.0,1.2883981,-0.41560608,-0.00041612936,-1.0907764,-0.07583146,-0.27966887
4242.3115,0.9569066,1.0,1.2887431,-0.41571832,-0.00040045334,-1.0911514,-0.07574545,-0.27928594
4292.017,0.9564079,1.0,1.2890623,-0.41584003,-0.0003806646,-1.0915253,-0.07564817,-0.27888465
4341.9976,0.95592356,1.0,1.2893631,-0.41596845,-0.00035986258,-1.0918984,-0.07554315,-0.27847365
4392.2524,0.9554457,1.0,1.2896626,-0.41609484,-0.0003383453,-1.0922705,-0.07543914,-0.27806303
4442.7896,0.95497453,1.0,1.2899599,-0.4162196,-0.00031498028,-1.0926392,-0.07533674,-0.2776541
4493.6147,0.95450836,1.0,1.2902555,-0.41634285,-0.00029319478,-1.0930066,-0.075233266,-0.2772468
4544.7266,0.9540474,1.0,1.2905493,-0.41646376,-0.00026971055,-1.0933721,-0.075132295,-0.27684057
4596.1343,0.9535903,1.0,1.2908411,-0.41658413,-0.00024703098,-1.0937364,-0.07503252,-0.27643612
4647.8354,0.95313704,1.0,1.2911304,-0.41670233,-0.00022432161,-1.0940996,-0.07493316,-0.27603382
4699.8384,0.9526865,1.0,1.2914178,-0.41681996,-0.00020068837,-1.0944614,-0.0748363,-0.27563134
4752.1343,0.95223916,1.0,1.2917036,-0.41693574,-0.00017675711,-1.0948212,-0.074740216,-0.27523226
4804.7305,0.95179456,1.0,1.2919861,-0.4170497,-0.00015321327,-1.0951821,-0.07464491,-0.27483374
4857.628,0.95135194,1.0,1.2922667,-0.41716298,-0.00012963964,-1.0955396,-0.074552044,-0.2744367
4910.8257,0.95091164,1.0,1.2925456,-0.41727528,-0.00010508252,-1.0958979,-0.07446037,-0.27404103
4964.3257,0.95047283,1.0,1.2928221,-0.4173869,-8.156849e-05,-1.0962533,-0.07436977,-0.27364784
5018.1294,0.95003605,1.0,1.2930963,-0.41749704,-5.6713354e-05,-1.0966104,-0.07427983,-0.2732553
5072.2334,0.94960064,1.0,1.2933674,-0.41760522,-3.188802e-05,-1.0969648,-0.074191496,-0.2728644
5126.6406,0.94916683,1.0,1.2936379,-0.41771305,-7.181894e-06,-1.0973194,-0.074105605,-0.2724753
5181.35,0.9487338,1.0,1.2939048,-0.41781986,1.7822254e-05,-1.097672,-0.074019656,-0.27208847
5236.3657,0.948302,1.0,1.2941707,-0.41792604,4.1991938e-05,-1.0980247,-0.07393567,-0.27170208
5291.6772,0.9478715,1.0,1.2944326,-0.41803038,6.72047e-05,-1.0983753,-0.07385282,-0.27131823
5347.2476,0.9474424,1.0,1.2946886,-0.4181297,9.220885e-05,-1.0987248,-0.073772475,-0.27093133
5402.996,0.9470181,1.0,1.2949322,-0.41821963,0.00011795806,-1.0990655,-0.073692545,-0.27053842
5458.93,0.9466064,1.0,1.2951772,-0.41830686,0.0001441245,-1.0994021,-0.073611304,-0.2701466
5515.0693,0.9462065,1.0,1.2954204,-0.4183924,0.00017076777,-1.0997344,-0.073529884,-0.26975587
5571.4224,0.9458162,1.0,1.2956623,-0.4184761,0.00019720243,-1.1000642,-0.073448345,-0.26936743
5627.995,0.94543296,1.0,1.2959038,-0.41855904,0.00022438215,-1.100391,-0.07336645,-0.2689797
5684.804,0.9450575,1.0,1.2961439,-0.41864076,0.00025138306,-1.1007146,-0.07328372,-0.26859456
5741.8423,0.94468766,1.0,1.2963824,-0.41872022,0.0002774899,-1.1010368,-0.07320224,-0.26820976
5799.1216,0.9443232,1.0,1.2966197,-0.4187982,0.00030461,-1.1013558,-0.07312082,-0.26782686
5856.654,0.9439626,1.0,1.2968553,-0.41887644,0.0003327732,-1.1016726,-0.0730394,-0.26744583
5914.4272,0.9436065,1.0,1.2970898,-0.41895324,0.0003598933,-1.1019895,-0.07295911,-0.2670664
