foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.452e-04,1.764e-05,0.000e+00,1.309e-04,7.808e-05,7.784e-05,7.194e-05,3.719e-05
2.508e-04,5.865e-05,0.000e+00,1.270e-04,8.869e-05,7.200e-05,6.986e-05,3.305e-05
2.424e-04,1.020e-04,0.000e+00,1.319e-04,8.321e-05,4.888e-05,6.691e-05,3.898e-05
2.300e-04,8.035e-05,0.000e+00,1.285e-04,7.010e-05,4.572e-05,6.661e-05,4.265e-05
2.198e-04,3.791e-05,0.000e+00,1.204e-04,5.865e-05,5.120e-05,6.711e-05,4.417e-05
2.102e-04,4.768e-07,0.000e+00,1.127e-04,4.804e-05,5.615e-05,6.711e-05,4.476e-05
2.006e-04,3.600e-05,0.000e+00,1.036e-04,4.077e-05,5.996e-05,6.655e-05,4.482e-05
1.922e-04,7.033e-05,0.000e+00,9.472e-05,3.338e-05,6.300e-05,6.610e-05,4.441e-05
1.831e-04,1.011e-04,0.000e+00,8.527e-05,2.825e-05,6.568e-05,6.515e-05,4.390e-05
1.749e-04,1.290e-04,0.000e+00,7.600e-05,2.468e-05,6.729e-05,6.381e-05,4.259e-05
1.671e-04,1.540e-04,0.000e+00,6.637e-05,2.158e-05,6.783e-05,6.238e-05,4.086e-05
1.594e-04,1.781e-04,0.000e+00,5.647e-05,1.943e-05,6.908e-05,6.059e-05,3.958e-05
1.516e-04,1.998e-04,0.000e+00,4.657e-05,1.776e-05,6.860e-05,5.871e-05,3.779e-05
1.456e-04,2.158e-04,0.000e+00,3.676e-05,1.800e-05,6.837e-05,5.642e-05,3.535e-05
1.384e-04,2.317e-04,0.000e+00,2.668e-05,1.693e-05,6.759e-05,5.466e-05,3.308e-05
1.323e-04,2.437e-04,0.000e+00,1.647e-05,1.848e-05,6.586e-05,5.224e-05,3.046e-05
1.264e-04,2.539e-04,0.000e+00,6.430e-06,1.955e-05,6.455e-05,4.983e-05,2.801e-05
1.208e-04,2.613e-04,0.000e+00,3.591e-06,2.015e-05,6.229e-05,4.727e-05,2.548e-05
1.151e-04,2.677e-04,0.000e+00,1.387e-05,2.182e-05,5.990e-05,4.458e-05,2.256e-05
1.100e-04,2.697e-04,0.000e+00,2.373e-05,2.408e-05,5.716e-05,4.199e-05,1.949e-05
1.050e-04,2.720e-04,0.000e+00,3.377e-05,2.575e-05,5.478e-05,3.940e-05,1.669e-05
1.004e-04,2.689e-04,0.000e+00,4.388e-05,2.897e-05,5.138e-05,3.666e-05,1.368e-05
9.561e-05,2.663e-04,0.000e+00,5.411e-05,3.123e-05,4.768e-05,3.356e-05,1.049e-05
9.155e-05,2.599e-04,0.000e+00,6.348e-05,3.374e-05,4.399e-05,3.088e-05,7.242e-06
8.792e-05,2.513e-04,0.000e+00,7.376e-05,3.731e-05,3.970e-05,2.775e-05,4.262e-06
8.368e-05,2.422e-04,0.000e+00,8.344e-05,3.922e-05,3.618e-05,2.497e-05,9.537e-07
8.017e-05,2.310e-04,0.000e+00,9.309e-05,4.232e-05,3.159e-05,2.185e-05,2.086e-06
7.707e-05,2.153e-04,0.000e+00,1.025e-04,4.542e-05,2.700e-05,1.881e-05,5.662e-06
7.361e-05,1.996e-04,0.000e+00,1.126e-04,4.935e-05,2.205e-05,1.556e-05,8.762e-06
7.057e-05,1.819e-04,0.000e+00,1.219e-04,5.150e-05,1.764e-05,1.287e-05,1.201e-05
6.795e-05,1.621e-04,0.000e+00,1.313e-04,5.507e-05,1.174e-05,9.775e-06,1.544e-05
