kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
9671.2705,1007.4394,1753.5671,37563.207,666.44574,2.5623136,2.071209,0.9730836
9742.99,1006.8372,1752.929,37564.867,666.0247,2.5617259,2.0745926,0.97348434
9814.867,1006.238,1752.2872,37566.53,665.60614,2.5611355,2.077949,0.9738791
9886.896,1005.6415,1751.642,37568.19,665.1899,2.560543,2.081278,0.974268
9959.082,1005.04767,1750.9935,37569.85,664.7759,2.5599477,2.0845802,0.9746511
10031.418,1004.45667,1750.3418,37571.51,664.3641,2.5593495,2.0878556,0.9750285
10103.897,1003.8682,1749.687,37573.164,663.95447,2.5587487,2.0911043,0.97540027
10176.542,1003.2824,1749.029,37574.82,663.5471,2.558145,2.0943263,0.97576654
10249.322,1002.69916,1748.3682,37576.473,663.1417,2.5575383,2.097522,0.9761273
10322.249,1002.11835,1747.7043,37578.125,662.73846,2.5569284,2.1006916,0.97648275
10395.3125,1001.54004,1747.0378,37579.773,662.33716,2.5563154,2.103835,0.97683287
10468.516,1000.9642,1746.3688,37581.42,661.93787,2.5556993,2.1069527,0.9771778
10541.863,1000.3906,1745.697,37583.07,661.5406,2.55508,2.1100445,0.9775176
10615.332,999.81946,1745.0228,37584.715,661.14514,2.5544572,2.1131108,0.97785234
10688.941,999.2506,1744.3462,37586.35,660.75165,2.553831,2.1161516,0.9781821
